t,T
7.50E+03,3.12E-03
7.50E+03,3.12E-03
7.50E+03,3.12E-03
7.50E+03,3.11E-03
7.51E+03,3.11E-03
7.51E+03,3.11E-03
7.51E+03,3.11E-03
7.51E+03,3.11E-03
7.51E+03,3.11E-03
7.51E+03,3.11E-03
7.51E+03,3.11E-03
7.51E+03,3.11E-03
7.51E+03,3.11E-03
7.51E+03,3.11E-03
7.52E+03,3.11E-03
7.52E+03,3.11E-03
7.52E+03,3.11E-03
7.52E+03,3.11E-03
7.52E+03,3.11E-03
7.52E+03,3.11E-03
7.52E+03,3.11E-03
7.52E+03,3.11E-03
7.52E+03,3.11E-03
7.52E+03,3.11E-03
7.53E+03,3.11E-03
7.53E+03,3.11E-03
7.53E+03,3.11E-03
7.53E+03,3.11E-03
7.53E+03,3.11E-03
7.53E+03,3.11E-03
7.53E+03,3.11E-03
7.53E+03,3.11E-03
7.53E+03,3.11E-03
7.53E+03,3.11E-03
7.54E+03,3.10E-03
7.54E+03,3.10E-03
7.54E+03,3.10E-03
7.54E+03,3.10E-03
7.54E+03,3.10E-03
7.54E+03,3.10E-03
7.54E+03,3.10E-03
7.54E+03,3.10E-03
7.54E+03,3.10E-03
7.54E+03,3.10E-03
7.55E+03,3.10E-03
7.55E+03,3.10E-03
7.55E+03,3.10E-03
7.55E+03,3.10E-03
7.55E+03,3.10E-03
7.55E+03,3.10E-03
7.55E+03,3.10E-03
7.55E+03,3.10E-03
7.55E+03,3.10E-03
7.55E+03,3.10E-03
7.56E+03,3.10E-03
7.56E+03,3.10E-03
7.56E+03,3.10E-03
7.56E+03,3.10E-03
7.56E+03,3.10E-03
7.56E+03,3.10E-03
7.56E+03,3.10E-03
7.56E+03,3.10E-03
7.56E+03,3.10E-03
7.56E+03,3.10E-03
7.57E+03,3.10E-03
7.57E+03,3.09E-03
7.57E+03,3.09E-03
7.57E+03,3.09E-03
7.57E+03,3.09E-03
7.57E+03,3.09E-03
7.57E+03,3.09E-03
7.57E+03,3.09E-03
7.57E+03,3.09E-03
7.57E+03,3.09E-03
7.58E+03,3.09E-03
7.58E+03,3.09E-03
7.58E+03,3.09E-03
7.58E+03,3.09E-03
7.58E+03,3.09E-03
7.58E+03,3.09E-03
7.58E+03,3.09E-03
7.58E+03,3.09E-03
7.58E+03,3.09E-03
7.58E+03,3.09E-03
7.59E+03,3.09E-03
7.59E+03,3.09E-03
7.59E+03,3.09E-03
7.59E+03,3.09E-03
7.59E+03,3.09E-03
7.59E+03,3.09E-03
7.59E+03,3.09E-03
7.59E+03,3.09E-03
7.59E+03,3.09E-03
7.59E+03,3.09E-03
7.60E+03,3.09E-03
7.60E+03,3.08E-03
7.60E+03,3.08E-03
7.60E+03,3.08E-03
7.60E+03,3.08E-03
7.60E+03,3.08E-03
7.60E+03,3.08E-03
7.60E+03,3.08E-03
7.60E+03,3.08E-03
7.60E+03,3.08E-03
7.61E+03,3.08E-03
7.61E+03,3.08E-03
7.61E+03,3.08E-03
7.61E+03,3.08E-03
7.61E+03,3.08E-03
7.61E+03,3.08E-03
7.61E+03,3.08E-03
7.61E+03,3.08E-03
7.61E+03,3.08E-03
7.61E+03,3.08E-03
7.62E+03,3.08E-03
7.62E+03,3.08E-03
7.62E+03,3.08E-03
7.62E+03,3.08E-03
7.62E+03,3.08E-03
7.62E+03,3.08E-03
7.62E+03,3.08E-03
7.62E+03,3.08E-03
7.62E+03,3.08E-03
7.62E+03,3.08E-03
7.63E+03,3.08E-03
7.63E+03,3.08E-03
7.63E+03,3.07E-03
7.63E+03,3.07E-03
7.63E+03,3.07E-03
7.63E+03,3.07E-03
7.63E+03,3.07E-03
7.63E+03,3.07E-03
7.63E+03,3.07E-03
7.63E+03,3.07E-03
7.64E+03,3.07E-03
7.64E+03,3.07E-03
7.64E+03,3.07E-03
7.64E+03,3.07E-03
7.64E+03,3.07E-03
7.64E+03,3.07E-03
7.64E+03,3.07E-03
7.64E+03,3.07E-03
7.64E+03,3.07E-03
7.64E+03,3.07E-03
7.65E+03,3.07E-03
7.65E+03,3.07E-03
7.65E+03,3.07E-03
7.65E+03,3.07E-03
7.65E+03,3.07E-03
7.65E+03,3.07E-03
7.65E+03,3.07E-03
7.65E+03,3.07E-03
7.65E+03,3.07E-03
7.65E+03,3.07E-03
7.66E+03,3.07E-03
7.66E+03,3.07E-03
7.66E+03,3.07E-03
7.66E+03,3.06E-03
7.66E+03,3.06E-03
7.66E+03,3.06E-03
7.66E+03,3.06E-03
7.66E+03,3.06E-03
7.66E+03,3.06E-03
7.66E+03,3.06E-03
7.67E+03,3.06E-03
7.67E+03,3.06E-03
7.67E+03,3.06E-03
7.67E+03,3.06E-03
7.67E+03,3.06E-03
7.67E+03,3.06E-03
7.67E+03,3.06E-03
7.67E+03,3.06E-03
7.67E+03,3.06E-03
7.67E+03,3.06E-03
7.68E+03,3.06E-03
7.68E+03,3.06E-03
7.68E+03,3.06E-03
7.68E+03,3.06E-03
7.68E+03,3.06E-03
7.68E+03,3.06E-03
7.68E+03,3.06E-03
7.68E+03,3.06E-03
7.68E+03,3.06E-03
7.68E+03,3.06E-03
7.69E+03,3.06E-03
7.69E+03,3.06E-03
7.69E+03,3.06E-03
7.69E+03,3.06E-03
7.69E+03,3.05E-03
7.69E+03,3.05E-03
7.69E+03,3.05E-03
7.69E+03,3.05E-03
7.69E+03,3.05E-03
7.69E+03,3.05E-03
7.70E+03,3.05E-03
7.70E+03,3.05E-03
7.70E+03,3.05E-03
7.70E+03,3.05E-03
7.70E+03,3.05E-03
7.70E+03,3.05E-03
7.70E+03,3.05E-03
7.70E+03,3.05E-03
7.70E+03,3.05E-03
7.70E+03,3.05E-03
7.71E+03,3.05E-03
7.71E+03,3.05E-03
7.71E+03,3.05E-03
7.71E+03,3.05E-03
7.71E+03,3.05E-03
7.71E+03,3.05E-03
7.71E+03,3.05E-03
7.71E+03,3.05E-03
7.71E+03,3.05E-03
7.71E+03,3.05E-03
7.72E+03,3.05E-03
7.72E+03,3.05E-03
7.72E+03,3.05E-03
7.72E+03,3.05E-03
7.72E+03,3.05E-03
7.72E+03,3.05E-03
7.72E+03,3.04E-03
7.72E+03,3.04E-03
7.72E+03,3.04E-03
7.72E+03,3.04E-03
7.73E+03,3.04E-03
7.73E+03,3.04E-03
7.73E+03,3.04E-03
7.73E+03,3.04E-03
7.73E+03,3.04E-03
7.73E+03,3.04E-03
7.73E+03,3.04E-03
7.73E+03,3.04E-03
7.73E+03,3.04E-03
7.73E+03,3.04E-03
7.74E+03,3.04E-03
7.74E+03,3.04E-03
7.74E+03,3.04E-03
7.74E+03,3.04E-03
7.74E+03,3.04E-03
7.74E+03,3.04E-03
7.74E+03,3.04E-03
7.74E+03,3.04E-03
7.74E+03,3.04E-03
7.74E+03,3.04E-03
7.75E+03,3.04E-03
7.75E+03,3.04E-03
7.75E+03,3.04E-03
7.75E+03,3.04E-03
7.75E+03,3.04E-03
7.75E+03,3.04E-03
7.75E+03,3.04E-03
7.75E+03,3.03E-03
7.75E+03,3.03E-03
7.75E+03,3.03E-03
7.76E+03,3.03E-03
7.76E+03,3.03E-03
7.76E+03,3.03E-03
7.76E+03,3.03E-03
7.76E+03,3.03E-03
7.76E+03,3.03E-03
7.76E+03,3.03E-03
7.76E+03,3.03E-03
7.76E+03,3.03E-03
7.76E+03,3.03E-03
7.77E+03,3.03E-03
7.77E+03,3.03E-03
7.77E+03,3.03E-03
7.77E+03,3.03E-03
7.77E+03,3.03E-03
7.77E+03,3.03E-03
7.77E+03,3.03E-03
7.77E+03,3.03E-03
7.77E+03,3.03E-03
7.77E+03,3.03E-03
7.78E+03,3.03E-03
7.78E+03,3.03E-03
7.78E+03,3.03E-03
7.78E+03,3.03E-03
7.78E+03,3.03E-03
7.78E+03,3.03E-03
7.78E+03,3.03E-03
7.78E+03,3.03E-03
7.78E+03,3.03E-03
7.78E+03,3.02E-03
7.79E+03,3.02E-03
7.79E+03,3.02E-03
7.79E+03,3.02E-03
7.79E+03,3.02E-03
7.79E+03,3.02E-03
7.79E+03,3.02E-03
7.79E+03,3.02E-03
7.79E+03,3.02E-03
7.79E+03,3.02E-03
7.79E+03,3.02E-03
7.80E+03,3.02E-03
7.80E+03,3.02E-03
7.80E+03,3.02E-03
7.80E+03,3.02E-03
7.80E+03,3.02E-03
7.80E+03,3.02E-03
7.80E+03,3.02E-03
7.80E+03,3.02E-03
7.80E+03,3.02E-03
7.80E+03,3.02E-03
7.81E+03,3.02E-03
7.81E+03,3.02E-03
7.81E+03,3.02E-03
7.81E+03,3.02E-03
7.81E+03,3.02E-03
7.81E+03,3.02E-03
7.81E+03,3.02E-03
7.81E+03,3.02E-03
7.81E+03,3.02E-03
7.81E+03,3.02E-03
7.82E+03,3.01E-03
7.82E+03,3.01E-03
7.82E+03,3.01E-03
7.82E+03,3.01E-03
7.82E+03,3.01E-03
7.82E+03,3.01E-03
7.82E+03,3.01E-03
7.82E+03,3.01E-03
7.82E+03,3.01E-03
7.82E+03,3.01E-03
7.83E+03,3.01E-03
7.83E+03,3.01E-03
7.83E+03,3.01E-03
7.83E+03,3.01E-03
7.83E+03,3.01E-03
7.83E+03,3.01E-03
7.83E+03,3.01E-03
7.83E+03,3.01E-03
7.83E+03,3.01E-03
7.83E+03,3.01E-03
7.84E+03,3.01E-03
7.84E+03,3.01E-03
7.84E+03,3.01E-03
7.84E+03,3.01E-03
7.84E+03,3.01E-03
7.84E+03,3.01E-03
7.84E+03,3.01E-03
7.84E+03,3.01E-03
7.84E+03,3.01E-03
7.84E+03,3.01E-03
7.85E+03,3.01E-03
7.85E+03,3.01E-03
7.85E+03,3.00E-03
7.85E+03,3.00E-03
7.85E+03,3.00E-03
7.85E+03,3.00E-03
7.85E+03,3.00E-03
7.85E+03,3.00E-03
7.85E+03,3.00E-03
7.85E+03,3.00E-03
7.86E+03,3.00E-03
7.86E+03,3.00E-03
7.86E+03,3.00E-03
7.86E+03,3.00E-03
7.86E+03,3.00E-03
7.86E+03,3.00E-03
7.86E+03,3.00E-03
7.86E+03,3.00E-03
7.86E+03,3.00E-03
7.86E+03,3.00E-03
7.87E+03,3.00E-03
7.87E+03,3.00E-03
7.87E+03,3.00E-03
7.87E+03,3.00E-03
7.87E+03,3.00E-03
7.87E+03,3.00E-03
7.87E+03,3.00E-03
7.87E+03,3.00E-03
7.87E+03,3.00E-03
7.87E+03,3.00E-03
7.88E+03,3.00E-03
7.88E+03,3.00E-03
7.88E+03,3.00E-03
7.88E+03,3.00E-03
7.88E+03,2.99E-03
7.88E+03,2.99E-03
7.88E+03,2.99E-03
7.88E+03,2.99E-03
7.88E+03,2.99E-03
7.88E+03,2.99E-03
7.89E+03,2.99E-03
7.89E+03,2.99E-03
7.89E+03,2.99E-03
7.89E+03,2.99E-03
7.89E+03,2.99E-03
7.89E+03,2.99E-03
7.89E+03,2.99E-03
7.89E+03,2.99E-03
7.89E+03,2.99E-03
7.89E+03,2.99E-03
7.90E+03,2.99E-03
7.90E+03,2.99E-03
7.90E+03,2.99E-03
7.90E+03,2.99E-03
7.90E+03,2.99E-03
7.90E+03,2.99E-03
7.90E+03,2.99E-03
7.90E+03,2.99E-03
7.90E+03,2.99E-03
7.90E+03,2.99E-03
7.91E+03,2.99E-03
7.91E+03,2.99E-03
7.91E+03,2.99E-03
7.91E+03,2.99E-03
7.91E+03,2.99E-03
7.91E+03,2.99E-03
7.91E+03,2.98E-03
7.91E+03,2.98E-03
7.91E+03,2.98E-03
7.91E+03,2.98E-03
7.92E+03,2.98E-03
7.92E+03,2.98E-03
7.92E+03,2.98E-03
7.92E+03,2.98E-03
7.92E+03,2.98E-03
7.92E+03,2.98E-03
7.92E+03,2.98E-03
7.92E+03,2.98E-03
7.92E+03,2.98E-03
7.92E+03,2.98E-03
7.93E+03,2.98E-03
7.93E+03,2.98E-03
7.93E+03,2.98E-03
7.93E+03,2.98E-03
7.93E+03,2.98E-03
7.93E+03,2.98E-03
7.93E+03,2.98E-03
7.93E+03,2.98E-03
7.93E+03,2.98E-03
7.93E+03,2.98E-03
7.94E+03,2.98E-03
7.94E+03,2.98E-03
7.94E+03,2.98E-03
7.94E+03,2.98E-03
7.94E+03,2.98E-03
7.94E+03,2.98E-03
7.94E+03,2.98E-03
7.94E+03,2.98E-03
7.94E+03,2.97E-03
7.94E+03,2.97E-03
7.95E+03,2.97E-03
7.95E+03,2.97E-03
7.95E+03,2.97E-03
7.95E+03,2.97E-03
7.95E+03,2.97E-03
7.95E+03,2.97E-03
7.95E+03,2.97E-03
7.95E+03,2.97E-03
7.95E+03,2.97E-03
7.95E+03,2.97E-03
7.96E+03,2.97E-03
7.96E+03,2.97E-03
7.96E+03,2.97E-03
7.96E+03,2.97E-03
7.96E+03,2.97E-03
7.96E+03,2.97E-03
7.96E+03,2.97E-03
7.96E+03,2.97E-03
7.96E+03,2.97E-03
7.96E+03,2.97E-03
7.97E+03,2.97E-03
7.97E+03,2.97E-03
7.97E+03,2.97E-03
7.97E+03,2.97E-03
7.97E+03,2.97E-03
7.97E+03,2.97E-03
7.97E+03,2.97E-03
7.97E+03,2.97E-03
7.97E+03,2.97E-03
7.97E+03,2.97E-03
7.98E+03,2.96E-03
7.98E+03,2.96E-03
7.98E+03,2.96E-03
7.98E+03,2.96E-03
7.98E+03,2.96E-03
7.98E+03,2.96E-03
7.98E+03,2.96E-03
7.98E+03,2.96E-03
7.98E+03,2.96E-03
7.98E+03,2.96E-03
7.99E+03,2.96E-03
7.99E+03,2.96E-03
7.99E+03,2.96E-03
7.99E+03,2.96E-03
7.99E+03,2.96E-03
7.99E+03,2.96E-03
7.99E+03,2.96E-03
7.99E+03,2.96E-03
7.99E+03,2.96E-03
7.99E+03,2.96E-03
8.00E+03,2.96E-03
8.00E+03,2.96E-03
8.00E+03,2.96E-03
8.00E+03,2.96E-03
8.00E+03,2.96E-03
8.00E+03,2.96E-03
8.00E+03,2.96E-03
8.00E+03,2.96E-03
8.00E+03,2.96E-03
8.00E+03,2.96E-03
8.01E+03,2.96E-03
8.01E+03,2.96E-03
8.01E+03,2.96E-03
8.01E+03,2.95E-03
8.01E+03,2.95E-03
8.01E+03,2.95E-03
8.01E+03,2.95E-03
8.01E+03,2.95E-03
8.01E+03,2.95E-03
8.01E+03,2.95E-03
8.02E+03,2.95E-03
8.02E+03,2.95E-03
8.02E+03,2.95E-03
8.02E+03,2.95E-03
8.02E+03,2.95E-03
8.02E+03,2.95E-03
8.02E+03,2.95E-03
8.02E+03,2.95E-03
8.02E+03,2.95E-03
8.02E+03,2.95E-03
8.03E+03,2.95E-03
8.03E+03,2.95E-03
8.03E+03,2.95E-03
8.03E+03,2.95E-03
8.03E+03,2.95E-03
8.03E+03,2.95E-03
8.03E+03,2.95E-03
8.03E+03,2.95E-03
8.03E+03,2.95E-03
8.03E+03,2.95E-03
8.04E+03,2.95E-03
8.04E+03,2.95E-03
8.04E+03,2.95E-03
8.04E+03,2.95E-03
8.04E+03,2.95E-03
8.04E+03,2.94E-03
8.04E+03,2.94E-03
8.04E+03,2.94E-03
8.04E+03,2.94E-03
8.04E+03,2.94E-03
8.05E+03,2.94E-03
8.05E+03,2.94E-03
8.05E+03,2.94E-03
8.05E+03,2.94E-03
8.05E+03,2.94E-03
8.05E+03,2.94E-03
8.05E+03,2.94E-03
8.05E+03,2.94E-03
8.05E+03,2.94E-03
8.05E+03,2.94E-03
8.06E+03,2.94E-03
8.06E+03,2.94E-03
8.06E+03,2.94E-03
8.06E+03,2.94E-03
8.06E+03,2.94E-03
8.06E+03,2.94E-03
8.06E+03,2.94E-03
8.06E+03,2.94E-03
8.06E+03,2.94E-03
8.06E+03,2.94E-03
8.07E+03,2.94E-03
8.07E+03,2.94E-03
8.07E+03,2.94E-03
8.07E+03,2.94E-03
8.07E+03,2.94E-03
8.07E+03,2.94E-03
8.07E+03,2.94E-03
8.07E+03,2.94E-03
8.07E+03,2.93E-03
8.07E+03,2.93E-03
8.08E+03,2.93E-03
8.08E+03,2.93E-03
8.08E+03,2.93E-03
8.08E+03,2.93E-03
8.08E+03,2.93E-03
8.08E+03,2.93E-03
8.08E+03,2.93E-03
8.08E+03,2.93E-03
8.08E+03,2.93E-03
8.08E+03,2.93E-03
8.09E+03,2.93E-03
8.09E+03,2.93E-03
8.09E+03,2.93E-03
8.09E+03,2.93E-03
8.09E+03,2.93E-03
8.09E+03,2.93E-03
8.09E+03,2.93E-03
8.09E+03,2.93E-03
8.09E+03,2.93E-03
8.09E+03,2.93E-03
8.10E+03,2.93E-03
8.10E+03,2.93E-03
8.10E+03,2.93E-03
8.10E+03,2.93E-03
8.10E+03,2.93E-03
8.10E+03,2.93E-03
8.10E+03,2.93E-03
8.10E+03,2.93E-03
8.10E+03,2.93E-03
8.10E+03,2.93E-03
8.11E+03,2.93E-03
8.11E+03,2.92E-03
8.11E+03,2.92E-03
8.11E+03,2.92E-03
8.11E+03,2.92E-03
8.11E+03,2.92E-03
8.11E+03,2.92E-03
8.11E+03,2.92E-03
8.11E+03,2.92E-03
8.11E+03,2.92E-03
8.12E+03,2.92E-03
8.12E+03,2.92E-03
8.12E+03,2.92E-03
8.12E+03,2.92E-03
8.12E+03,2.92E-03
8.12E+03,2.92E-03
8.12E+03,2.92E-03
8.12E+03,2.92E-03
8.12E+03,2.92E-03
8.12E+03,2.92E-03
8.13E+03,2.92E-03
8.13E+03,2.92E-03
8.13E+03,2.92E-03
8.13E+03,2.92E-03
8.13E+03,2.92E-03
8.13E+03,2.92E-03
8.13E+03,2.92E-03
8.13E+03,2.92E-03
8.13E+03,2.92E-03
8.13E+03,2.92E-03
8.14E+03,2.92E-03
8.14E+03,2.92E-03
8.14E+03,2.92E-03
8.14E+03,2.92E-03
8.14E+03,2.91E-03
8.14E+03,2.91E-03
8.14E+03,2.91E-03
8.14E+03,2.91E-03
8.14E+03,2.91E-03
8.14E+03,2.91E-03
8.15E+03,2.91E-03
8.15E+03,2.91E-03
8.15E+03,2.91E-03
8.15E+03,2.91E-03
8.15E+03,2.91E-03
8.15E+03,2.91E-03
8.15E+03,2.91E-03
8.15E+03,2.91E-03
8.15E+03,2.91E-03
8.15E+03,2.91E-03
8.16E+03,2.91E-03
8.16E+03,2.91E-03
8.16E+03,2.91E-03
8.16E+03,2.91E-03
8.16E+03,2.91E-03
8.16E+03,2.91E-03
8.16E+03,2.91E-03
8.16E+03,2.91E-03
8.16E+03,2.91E-03
8.16E+03,2.91E-03
8.17E+03,2.91E-03
8.17E+03,2.91E-03
8.17E+03,2.91E-03
8.17E+03,2.91E-03
8.17E+03,2.91E-03
8.17E+03,2.91E-03
8.17E+03,2.91E-03
8.17E+03,2.90E-03
8.17E+03,2.90E-03
8.17E+03,2.90E-03
8.18E+03,2.90E-03
8.18E+03,2.90E-03
8.18E+03,2.90E-03
8.18E+03,2.90E-03
8.18E+03,2.90E-03
8.18E+03,2.90E-03
8.18E+03,2.90E-03
8.18E+03,2.90E-03
8.18E+03,2.90E-03
8.18E+03,2.90E-03
8.19E+03,2.90E-03
8.19E+03,2.90E-03
8.19E+03,2.90E-03
8.19E+03,2.90E-03
8.19E+03,2.90E-03
8.19E+03,2.90E-03
8.19E+03,2.90E-03
8.19E+03,2.90E-03
8.19E+03,2.90E-03
8.19E+03,2.90E-03
8.20E+03,2.90E-03
8.20E+03,2.90E-03
8.20E+03,2.90E-03
8.20E+03,2.90E-03
8.20E+03,2.90E-03
8.20E+03,2.90E-03
8.20E+03,2.90E-03
8.20E+03,2.90E-03
8.20E+03,2.90E-03
8.20E+03,2.90E-03
8.21E+03,2.89E-03
8.21E+03,2.89E-03
8.21E+03,2.89E-03
8.21E+03,2.89E-03
8.21E+03,2.89E-03
8.21E+03,2.89E-03
8.21E+03,2.89E-03
8.21E+03,2.89E-03
8.21E+03,2.89E-03
8.21E+03,2.89E-03
8.22E+03,2.89E-03
8.22E+03,2.89E-03
8.22E+03,2.89E-03
8.22E+03,2.89E-03
8.22E+03,2.89E-03
8.22E+03,2.89E-03
8.22E+03,2.89E-03
8.22E+03,2.89E-03
8.22E+03,2.89E-03
8.22E+03,2.89E-03
8.23E+03,2.89E-03
8.23E+03,2.89E-03
8.23E+03,2.89E-03
8.23E+03,2.89E-03
8.23E+03,2.89E-03
8.23E+03,2.89E-03
8.23E+03,2.89E-03
8.23E+03,2.89E-03
8.23E+03,2.89E-03
8.23E+03,2.89E-03
8.24E+03,2.89E-03
8.24E+03,2.89E-03
8.24E+03,2.89E-03
8.24E+03,2.88E-03
8.24E+03,2.88E-03
8.24E+03,2.88E-03
8.24E+03,2.88E-03
8.24E+03,2.88E-03
8.24E+03,2.88E-03
8.24E+03,2.88E-03
8.25E+03,2.88E-03
8.25E+03,2.88E-03
8.25E+03,2.88E-03
8.25E+03,2.88E-03
8.25E+03,2.88E-03
8.25E+03,2.88E-03
8.25E+03,2.88E-03
8.25E+03,2.88E-03
8.25E+03,2.88E-03
8.25E+03,2.88E-03
8.26E+03,2.88E-03
8.26E+03,2.88E-03
8.26E+03,2.88E-03
8.26E+03,2.88E-03
8.26E+03,2.88E-03
8.26E+03,2.88E-03
8.26E+03,2.88E-03
8.26E+03,2.88E-03
8.26E+03,2.88E-03
8.26E+03,2.88E-03
8.27E+03,2.88E-03
8.27E+03,2.88E-03
8.27E+03,2.88E-03
8.27E+03,2.88E-03
8.27E+03,2.88E-03
8.27E+03,2.88E-03
8.27E+03,2.88E-03
8.27E+03,2.87E-03
8.27E+03,2.87E-03
8.27E+03,2.87E-03
8.28E+03,2.87E-03
8.28E+03,2.87E-03
8.28E+03,2.87E-03
8.28E+03,2.87E-03
8.28E+03,2.87E-03
8.28E+03,2.87E-03
8.28E+03,2.87E-03
8.28E+03,2.87E-03
8.28E+03,2.87E-03
8.28E+03,2.87E-03
8.29E+03,2.87E-03
8.29E+03,2.87E-03
8.29E+03,2.87E-03
8.29E+03,2.87E-03
8.29E+03,2.87E-03
8.29E+03,2.87E-03
8.29E+03,2.87E-03
8.29E+03,2.87E-03
8.29E+03,2.87E-03
8.29E+03,2.87E-03
8.30E+03,2.87E-03
8.30E+03,2.87E-03
8.30E+03,2.87E-03
8.30E+03,2.87E-03
8.30E+03,2.87E-03
8.30E+03,2.87E-03
8.30E+03,2.87E-03
8.30E+03,2.87E-03
8.30E+03,2.87E-03
8.30E+03,2.87E-03
8.31E+03,2.87E-03
8.31E+03,2.86E-03
8.31E+03,2.86E-03
8.31E+03,2.86E-03
8.31E+03,2.86E-03
8.31E+03,2.86E-03
8.31E+03,2.86E-03
8.31E+03,2.86E-03
8.31E+03,2.86E-03
8.31E+03,2.86E-03
8.32E+03,2.86E-03
8.32E+03,2.86E-03
8.32E+03,2.86E-03
8.32E+03,2.86E-03
8.32E+03,2.86E-03
8.32E+03,2.86E-03
8.32E+03,2.86E-03
8.32E+03,2.86E-03
8.32E+03,2.86E-03
8.32E+03,2.86E-03
8.33E+03,2.86E-03
8.33E+03,2.86E-03
8.33E+03,2.86E-03
8.33E+03,2.86E-03
8.33E+03,2.86E-03
8.33E+03,2.86E-03
8.33E+03,2.86E-03
8.33E+03,2.86E-03
8.33E+03,2.86E-03
8.33E+03,2.86E-03
8.34E+03,2.86E-03
8.34E+03,2.86E-03
8.34E+03,2.86E-03
8.34E+03,2.86E-03
8.34E+03,2.85E-03
8.34E+03,2.85E-03
8.34E+03,2.85E-03
8.34E+03,2.85E-03
8.34E+03,2.85E-03
8.34E+03,2.85E-03
8.35E+03,2.85E-03
8.35E+03,2.85E-03
8.35E+03,2.85E-03
8.35E+03,2.85E-03
8.35E+03,2.85E-03
8.35E+03,2.85E-03
8.35E+03,2.85E-03
8.35E+03,2.85E-03
8.35E+03,2.85E-03
8.35E+03,2.85E-03
8.36E+03,2.85E-03
8.36E+03,2.85E-03
8.36E+03,2.85E-03
8.36E+03,2.85E-03
8.36E+03,2.85E-03
8.36E+03,2.85E-03
8.36E+03,2.85E-03
8.36E+03,2.85E-03
8.36E+03,2.85E-03
8.36E+03,2.85E-03
8.37E+03,2.85E-03
8.37E+03,2.85E-03
8.37E+03,2.85E-03
8.37E+03,2.85E-03
8.37E+03,2.85E-03
8.37E+03,2.85E-03
8.37E+03,2.85E-03
8.37E+03,2.85E-03
8.37E+03,2.84E-03
8.37E+03,2.84E-03
8.38E+03,2.84E-03
8.38E+03,2.84E-03
8.38E+03,2.84E-03
8.38E+03,2.84E-03
8.38E+03,2.84E-03
8.38E+03,2.84E-03
8.38E+03,2.84E-03
8.38E+03,2.84E-03
8.38E+03,2.84E-03
8.38E+03,2.84E-03
8.39E+03,2.84E-03
8.39E+03,2.84E-03
8.39E+03,2.84E-03
8.39E+03,2.84E-03
8.39E+03,2.84E-03
8.39E+03,2.84E-03
8.39E+03,2.84E-03
8.39E+03,2.84E-03
8.39E+03,2.84E-03
8.39E+03,2.84E-03
8.40E+03,2.84E-03
8.40E+03,2.84E-03
8.40E+03,2.84E-03
8.40E+03,2.84E-03
8.40E+03,2.84E-03
8.40E+03,2.84E-03
8.40E+03,2.84E-03
8.40E+03,2.84E-03
8.40E+03,2.84E-03
8.40E+03,2.84E-03
8.41E+03,2.84E-03
8.41E+03,2.84E-03
8.41E+03,2.84E-03
8.41E+03,2.83E-03
8.41E+03,2.83E-03
8.41E+03,2.83E-03
8.41E+03,2.83E-03
8.41E+03,2.83E-03
8.41E+03,2.83E-03
8.41E+03,2.83E-03
8.42E+03,2.83E-03
8.42E+03,2.83E-03
8.42E+03,2.83E-03
8.42E+03,2.83E-03
8.42E+03,2.83E-03
8.42E+03,2.83E-03
8.42E+03,2.83E-03
8.42E+03,2.83E-03
8.42E+03,2.83E-03
8.42E+03,2.83E-03
8.43E+03,2.83E-03
8.43E+03,2.83E-03
8.43E+03,2.83E-03
8.43E+03,2.83E-03
8.43E+03,2.83E-03
8.43E+03,2.83E-03
8.43E+03,2.83E-03
8.43E+03,2.83E-03
8.43E+03,2.83E-03
8.43E+03,2.83E-03
8.44E+03,2.83E-03
8.44E+03,2.83E-03
8.44E+03,2.83E-03
8.44E+03,2.83E-03
8.44E+03,2.83E-03
8.44E+03,2.83E-03
8.44E+03,2.83E-03
8.44E+03,2.82E-03
8.44E+03,2.82E-03
8.44E+03,2.82E-03
8.45E+03,2.82E-03
8.45E+03,2.82E-03
8.45E+03,2.82E-03
8.45E+03,2.82E-03
8.45E+03,2.82E-03
8.45E+03,2.82E-03
8.45E+03,2.82E-03
8.45E+03,2.82E-03
8.45E+03,2.82E-03
8.45E+03,2.82E-03
8.46E+03,2.82E-03
8.46E+03,2.82E-03
8.46E+03,2.82E-03
8.46E+03,2.82E-03
8.46E+03,2.82E-03
8.46E+03,2.82E-03
8.46E+03,2.82E-03
8.46E+03,2.82E-03
8.46E+03,2.82E-03
8.46E+03,2.82E-03
8.47E+03,2.82E-03
8.47E+03,2.82E-03
8.47E+03,2.82E-03
8.47E+03,2.82E-03
8.47E+03,2.82E-03
8.47E+03,2.82E-03
8.47E+03,2.82E-03
8.47E+03,2.82E-03
8.47E+03,2.82E-03
8.47E+03,2.82E-03
8.48E+03,2.82E-03
8.48E+03,2.81E-03
8.48E+03,2.81E-03
8.48E+03,2.81E-03
8.48E+03,2.81E-03
8.48E+03,2.81E-03
8.48E+03,2.81E-03
8.48E+03,2.81E-03
8.48E+03,2.81E-03
8.48E+03,2.81E-03
8.49E+03,2.81E-03
8.49E+03,2.81E-03
8.49E+03,2.81E-03
8.49E+03,2.81E-03
8.49E+03,2.81E-03
8.49E+03,2.81E-03
8.49E+03,2.81E-03
8.49E+03,2.81E-03
8.49E+03,2.81E-03
8.49E+03,2.81E-03
8.50E+03,2.81E-03
8.50E+03,2.81E-03
8.50E+03,2.81E-03
8.50E+03,2.81E-03
8.50E+03,2.81E-03
