t,T
8.50E+03,2.75E-03
8.50E+03,2.75E-03
8.50E+03,2.75E-03
8.50E+03,2.75E-03
8.50E+03,2.75E-03
8.51E+03,2.75E-03
8.51E+03,2.75E-03
8.51E+03,2.75E-03
8.51E+03,2.75E-03
8.51E+03,2.75E-03
8.51E+03,2.75E-03
8.51E+03,2.75E-03
8.51E+03,2.75E-03
8.51E+03,2.75E-03
8.51E+03,2.75E-03
8.52E+03,2.75E-03
8.52E+03,2.75E-03
8.52E+03,2.75E-03
8.52E+03,2.75E-03
8.52E+03,2.75E-03
8.52E+03,2.75E-03
8.52E+03,2.75E-03
8.52E+03,2.75E-03
8.52E+03,2.74E-03
8.52E+03,2.74E-03
8.53E+03,2.74E-03
8.53E+03,2.74E-03
8.53E+03,2.74E-03
8.53E+03,2.74E-03
8.53E+03,2.74E-03
8.53E+03,2.74E-03
8.53E+03,2.74E-03
8.53E+03,2.74E-03
8.53E+03,2.74E-03
8.53E+03,2.74E-03
8.54E+03,2.74E-03
8.54E+03,2.74E-03
8.54E+03,2.74E-03
8.54E+03,2.74E-03
8.54E+03,2.74E-03
8.54E+03,2.74E-03
8.54E+03,2.74E-03
8.54E+03,2.74E-03
8.54E+03,2.74E-03
8.54E+03,2.74E-03
8.55E+03,2.74E-03
8.55E+03,2.74E-03
8.55E+03,2.74E-03
8.55E+03,2.74E-03
8.55E+03,2.73E-03
8.55E+03,2.73E-03
8.55E+03,2.73E-03
8.55E+03,2.73E-03
8.55E+03,2.73E-03
8.55E+03,2.73E-03
8.56E+03,2.73E-03
8.56E+03,2.73E-03
8.56E+03,2.73E-03
8.56E+03,2.73E-03
8.56E+03,2.73E-03
8.56E+03,2.73E-03
8.56E+03,2.73E-03
8.56E+03,2.73E-03
8.56E+03,2.73E-03
8.56E+03,2.73E-03
8.57E+03,2.73E-03
8.57E+03,2.73E-03
8.57E+03,2.73E-03
8.57E+03,2.73E-03
8.57E+03,2.73E-03
8.57E+03,2.73E-03
8.57E+03,2.73E-03
8.57E+03,2.73E-03
8.57E+03,2.73E-03
8.57E+03,2.73E-03
8.58E+03,2.73E-03
8.58E+03,2.72E-03
8.58E+03,2.72E-03
8.58E+03,2.72E-03
8.58E+03,2.72E-03
8.58E+03,2.72E-03
8.58E+03,2.72E-03
8.58E+03,2.72E-03
8.58E+03,2.72E-03
8.58E+03,2.72E-03
8.59E+03,2.72E-03
8.59E+03,2.72E-03
8.59E+03,2.72E-03
8.59E+03,2.72E-03
8.59E+03,2.72E-03
8.59E+03,2.72E-03
8.59E+03,2.72E-03
8.59E+03,2.72E-03
8.59E+03,2.72E-03
8.59E+03,2.72E-03
8.60E+03,2.72E-03
8.60E+03,2.72E-03
8.60E+03,2.72E-03
8.60E+03,2.72E-03
8.60E+03,2.72E-03
8.60E+03,2.72E-03
8.60E+03,2.72E-03
8.60E+03,2.72E-03
8.60E+03,2.71E-03
8.60E+03,2.71E-03
8.61E+03,2.71E-03
8.61E+03,2.71E-03
8.61E+03,2.71E-03
8.61E+03,2.71E-03
8.61E+03,2.71E-03
8.61E+03,2.71E-03
8.61E+03,2.71E-03
8.61E+03,2.71E-03
8.61E+03,2.71E-03
8.61E+03,2.71E-03
8.62E+03,2.71E-03
8.62E+03,2.71E-03
8.62E+03,2.71E-03
8.62E+03,2.71E-03
8.62E+03,2.71E-03
8.62E+03,2.71E-03
8.62E+03,2.71E-03
8.62E+03,2.71E-03
8.62E+03,2.71E-03
8.62E+03,2.71E-03
8.63E+03,2.71E-03
8.63E+03,2.71E-03
8.63E+03,2.71E-03
8.63E+03,2.71E-03
8.63E+03,2.71E-03
8.63E+03,2.71E-03
8.63E+03,2.70E-03
8.63E+03,2.70E-03
8.63E+03,2.70E-03
8.63E+03,2.70E-03
8.64E+03,2.70E-03
8.64E+03,2.70E-03
8.64E+03,2.70E-03
8.64E+03,2.70E-03
8.64E+03,2.70E-03
8.64E+03,2.70E-03
8.64E+03,2.70E-03
8.64E+03,2.70E-03
8.64E+03,2.70E-03
8.64E+03,2.70E-03
8.65E+03,2.70E-03
8.65E+03,2.70E-03
8.65E+03,2.70E-03
8.65E+03,2.70E-03
8.65E+03,2.70E-03
8.65E+03,2.70E-03
8.65E+03,2.70E-03
8.65E+03,2.70E-03
8.65E+03,2.70E-03
8.65E+03,2.70E-03
8.66E+03,2.70E-03
8.66E+03,2.70E-03
8.66E+03,2.70E-03
8.66E+03,2.69E-03
8.66E+03,2.69E-03
8.66E+03,2.69E-03
8.66E+03,2.69E-03
8.66E+03,2.69E-03
8.66E+03,2.69E-03
8.66E+03,2.69E-03
8.67E+03,2.69E-03
8.67E+03,2.69E-03
8.67E+03,2.69E-03
8.67E+03,2.69E-03
8.67E+03,2.69E-03
8.67E+03,2.69E-03
8.67E+03,2.69E-03
8.67E+03,2.69E-03
8.67E+03,2.69E-03
8.67E+03,2.69E-03
8.68E+03,2.69E-03
8.68E+03,2.69E-03
8.68E+03,2.69E-03
8.68E+03,2.69E-03
8.68E+03,2.69E-03
8.68E+03,2.69E-03
8.68E+03,2.69E-03
8.68E+03,2.69E-03
8.68E+03,2.69E-03
8.68E+03,2.69E-03
8.69E+03,2.69E-03
8.69E+03,2.68E-03
8.69E+03,2.68E-03
8.69E+03,2.68E-03
8.69E+03,2.68E-03
8.69E+03,2.68E-03
8.69E+03,2.68E-03
8.69E+03,2.68E-03
8.69E+03,2.68E-03
8.69E+03,2.68E-03
8.70E+03,2.68E-03
8.70E+03,2.68E-03
8.70E+03,2.68E-03
8.70E+03,2.68E-03
8.70E+03,2.68E-03
8.70E+03,2.68E-03
8.70E+03,2.68E-03
8.70E+03,2.68E-03
8.70E+03,2.68E-03
8.70E+03,2.68E-03
8.71E+03,2.68E-03
8.71E+03,2.68E-03
8.71E+03,2.68E-03
8.71E+03,2.68E-03
8.71E+03,2.68E-03
8.71E+03,2.68E-03
8.71E+03,2.68E-03
8.71E+03,2.68E-03
8.71E+03,2.67E-03
8.71E+03,2.67E-03
8.72E+03,2.67E-03
8.72E+03,2.67E-03
8.72E+03,2.67E-03
8.72E+03,2.67E-03
8.72E+03,2.67E-03
8.72E+03,2.67E-03
8.72E+03,2.67E-03
8.72E+03,2.67E-03
8.72E+03,2.67E-03
8.72E+03,2.67E-03
8.73E+03,2.67E-03
8.73E+03,2.67E-03
8.73E+03,2.67E-03
8.73E+03,2.67E-03
8.73E+03,2.67E-03
8.73E+03,2.67E-03
8.73E+03,2.67E-03
8.73E+03,2.67E-03
8.73E+03,2.67E-03
8.73E+03,2.67E-03
8.74E+03,2.67E-03
8.74E+03,2.67E-03
8.74E+03,2.67E-03
8.74E+03,2.67E-03
8.74E+03,2.67E-03
8.74E+03,2.67E-03
8.74E+03,2.66E-03
8.74E+03,2.66E-03
8.74E+03,2.66E-03
8.74E+03,2.66E-03
8.75E+03,2.66E-03
8.75E+03,2.66E-03
8.75E+03,2.66E-03
8.75E+03,2.66E-03
8.75E+03,2.66E-03
8.75E+03,2.66E-03
8.75E+03,2.66E-03
8.75E+03,2.66E-03
8.75E+03,2.66E-03
8.75E+03,2.66E-03
8.76E+03,2.66E-03
8.76E+03,2.66E-03
8.76E+03,2.66E-03
8.76E+03,2.66E-03
8.76E+03,2.66E-03
8.76E+03,2.66E-03
8.76E+03,2.66E-03
8.76E+03,2.66E-03
8.76E+03,2.66E-03
8.76E+03,2.66E-03
8.77E+03,2.66E-03
8.77E+03,2.66E-03
8.77E+03,2.66E-03
8.77E+03,2.66E-03
8.77E+03,2.65E-03
8.77E+03,2.65E-03
8.77E+03,2.65E-03
8.77E+03,2.65E-03
8.77E+03,2.65E-03
8.77E+03,2.65E-03
8.78E+03,2.65E-03
8.78E+03,2.65E-03
8.78E+03,2.65E-03
8.78E+03,2.65E-03
8.78E+03,2.65E-03
8.78E+03,2.65E-03
8.78E+03,2.65E-03
8.78E+03,2.65E-03
8.78E+03,2.65E-03
8.78E+03,2.65E-03
8.79E+03,2.65E-03
8.79E+03,2.65E-03
8.79E+03,2.65E-03
8.79E+03,2.65E-03
8.79E+03,2.65E-03
8.79E+03,2.65E-03
8.79E+03,2.65E-03
8.79E+03,2.65E-03
8.79E+03,2.65E-03
8.79E+03,2.65E-03
8.80E+03,2.65E-03
8.80E+03,2.65E-03
8.80E+03,2.65E-03
8.80E+03,2.64E-03
8.80E+03,2.64E-03
8.80E+03,2.64E-03
8.80E+03,2.64E-03
8.80E+03,2.64E-03
8.80E+03,2.64E-03
8.80E+03,2.64E-03
8.81E+03,2.64E-03
8.81E+03,2.64E-03
8.81E+03,2.64E-03
8.81E+03,2.64E-03
8.81E+03,2.64E-03
8.81E+03,2.64E-03
8.81E+03,2.64E-03
8.81E+03,2.64E-03
8.81E+03,2.64E-03
8.81E+03,2.64E-03
8.82E+03,2.64E-03
8.82E+03,2.64E-03
8.82E+03,2.64E-03
8.82E+03,2.64E-03
8.82E+03,2.64E-03
8.82E+03,2.64E-03
8.82E+03,2.64E-03
8.82E+03,2.64E-03
8.82E+03,2.64E-03
8.82E+03,2.64E-03
8.83E+03,2.64E-03
8.83E+03,2.63E-03
8.83E+03,2.63E-03
8.83E+03,2.63E-03
8.83E+03,2.63E-03
8.83E+03,2.63E-03
8.83E+03,2.63E-03
8.83E+03,2.63E-03
8.83E+03,2.63E-03
8.83E+03,2.63E-03
8.84E+03,2.63E-03
8.84E+03,2.63E-03
8.84E+03,2.63E-03
8.84E+03,2.63E-03
8.84E+03,2.63E-03
8.84E+03,2.63E-03
8.84E+03,2.63E-03
8.84E+03,2.63E-03
8.84E+03,2.63E-03
8.84E+03,2.63E-03
8.85E+03,2.63E-03
8.85E+03,2.63E-03
8.85E+03,2.63E-03
8.85E+03,2.63E-03
8.85E+03,2.63E-03
8.85E+03,2.63E-03
8.85E+03,2.63E-03
8.85E+03,2.63E-03
8.85E+03,2.63E-03
8.85E+03,2.63E-03
8.86E+03,2.62E-03
8.86E+03,2.62E-03
8.86E+03,2.62E-03
8.86E+03,2.62E-03
8.86E+03,2.62E-03
8.86E+03,2.62E-03
8.86E+03,2.62E-03
8.86E+03,2.62E-03
8.86E+03,2.62E-03
8.86E+03,2.62E-03
8.87E+03,2.62E-03
8.87E+03,2.62E-03
8.87E+03,2.62E-03
8.87E+03,2.62E-03
8.87E+03,2.62E-03
8.87E+03,2.62E-03
8.87E+03,2.62E-03
8.87E+03,2.62E-03
8.87E+03,2.62E-03
8.87E+03,2.62E-03
8.88E+03,2.62E-03
8.88E+03,2.62E-03
8.88E+03,2.62E-03
8.88E+03,2.62E-03
8.88E+03,2.62E-03
8.88E+03,2.62E-03
8.88E+03,2.62E-03
8.88E+03,2.62E-03
8.88E+03,2.62E-03
8.88E+03,2.61E-03
8.89E+03,2.61E-03
8.89E+03,2.61E-03
8.89E+03,2.61E-03
8.89E+03,2.61E-03
8.89E+03,2.61E-03
8.89E+03,2.61E-03
8.89E+03,2.61E-03
8.89E+03,2.61E-03
8.89E+03,2.61E-03
8.89E+03,2.61E-03
8.90E+03,2.61E-03
8.90E+03,2.61E-03
8.90E+03,2.61E-03
8.90E+03,2.61E-03
8.90E+03,2.61E-03
8.90E+03,2.61E-03
8.90E+03,2.61E-03
8.90E+03,2.61E-03
8.90E+03,2.61E-03
8.90E+03,2.61E-03
8.91E+03,2.61E-03
8.91E+03,2.61E-03
8.91E+03,2.61E-03
8.91E+03,2.61E-03
8.91E+03,2.61E-03
8.91E+03,2.61E-03
8.91E+03,2.61E-03
8.91E+03,2.61E-03
8.91E+03,2.60E-03
8.91E+03,2.60E-03
8.92E+03,2.60E-03
8.92E+03,2.60E-03
8.92E+03,2.60E-03
8.92E+03,2.60E-03
8.92E+03,2.60E-03
8.92E+03,2.60E-03
8.92E+03,2.60E-03
8.92E+03,2.60E-03
8.92E+03,2.60E-03
8.92E+03,2.60E-03
8.93E+03,2.60E-03
8.93E+03,2.60E-03
8.93E+03,2.60E-03
8.93E+03,2.60E-03
8.93E+03,2.60E-03
8.93E+03,2.60E-03
8.93E+03,2.60E-03
8.93E+03,2.60E-03
8.93E+03,2.60E-03
8.93E+03,2.60E-03
8.94E+03,2.60E-03
8.94E+03,2.60E-03
8.94E+03,2.60E-03
8.94E+03,2.60E-03
8.94E+03,2.60E-03
8.94E+03,2.60E-03
8.94E+03,2.60E-03
8.94E+03,2.59E-03
8.94E+03,2.59E-03
8.94E+03,2.59E-03
8.95E+03,2.59E-03
8.95E+03,2.59E-03
8.95E+03,2.59E-03
8.95E+03,2.59E-03
8.95E+03,2.59E-03
8.95E+03,2.59E-03
8.95E+03,2.59E-03
8.95E+03,2.59E-03
8.95E+03,2.59E-03
8.95E+03,2.59E-03
8.96E+03,2.59E-03
8.96E+03,2.59E-03
8.96E+03,2.59E-03
8.96E+03,2.59E-03
8.96E+03,2.59E-03
8.96E+03,2.59E-03
8.96E+03,2.59E-03
8.96E+03,2.59E-03
8.96E+03,2.59E-03
8.96E+03,2.59E-03
8.97E+03,2.59E-03
8.97E+03,2.59E-03
8.97E+03,2.59E-03
8.97E+03,2.59E-03
8.97E+03,2.59E-03
8.97E+03,2.59E-03
8.97E+03,2.58E-03
8.97E+03,2.58E-03
8.97E+03,2.58E-03
8.97E+03,2.58E-03
8.98E+03,2.58E-03
8.98E+03,2.58E-03
8.98E+03,2.58E-03
8.98E+03,2.58E-03
8.98E+03,2.58E-03
8.98E+03,2.58E-03
8.98E+03,2.58E-03
8.98E+03,2.58E-03
8.98E+03,2.58E-03
8.98E+03,2.58E-03
8.99E+03,2.58E-03
8.99E+03,2.58E-03
8.99E+03,2.58E-03
8.99E+03,2.58E-03
8.99E+03,2.58E-03
8.99E+03,2.58E-03
8.99E+03,2.58E-03
8.99E+03,2.58E-03
8.99E+03,2.58E-03
8.99E+03,2.58E-03
9.00E+03,2.58E-03
9.00E+03,2.58E-03
9.00E+03,2.58E-03
9.00E+03,2.58E-03
9.00E+03,2.58E-03
9.00E+03,2.58E-03
9.00E+03,2.57E-03
9.00E+03,2.57E-03
9.00E+03,2.57E-03
9.00E+03,2.57E-03
9.01E+03,2.57E-03
9.01E+03,2.57E-03
9.01E+03,2.57E-03
9.01E+03,2.57E-03
9.01E+03,2.57E-03
9.01E+03,2.57E-03
9.01E+03,2.57E-03
9.01E+03,2.57E-03
9.01E+03,2.57E-03
9.01E+03,2.57E-03
9.02E+03,2.57E-03
9.02E+03,2.57E-03
9.02E+03,2.57E-03
9.02E+03,2.57E-03
9.02E+03,2.57E-03
9.02E+03,2.57E-03
9.02E+03,2.57E-03
9.02E+03,2.57E-03
9.02E+03,2.57E-03
9.02E+03,2.57E-03
9.03E+03,2.57E-03
9.03E+03,2.57E-03
9.03E+03,2.57E-03
9.03E+03,2.57E-03
9.03E+03,2.57E-03
9.03E+03,2.56E-03
9.03E+03,2.56E-03
9.03E+03,2.56E-03
9.03E+03,2.56E-03
9.03E+03,2.56E-03
9.04E+03,2.56E-03
9.04E+03,2.56E-03
9.04E+03,2.56E-03
9.04E+03,2.56E-03
9.04E+03,2.56E-03
9.04E+03,2.56E-03
9.04E+03,2.56E-03
9.04E+03,2.56E-03
9.04E+03,2.56E-03
9.04E+03,2.56E-03
9.05E+03,2.56E-03
9.05E+03,2.56E-03
9.05E+03,2.56E-03
9.05E+03,2.56E-03
9.05E+03,2.56E-03
9.05E+03,2.56E-03
9.05E+03,2.56E-03
9.05E+03,2.56E-03
9.05E+03,2.56E-03
9.05E+03,2.56E-03
9.06E+03,2.56E-03
9.06E+03,2.56E-03
9.06E+03,2.56E-03
9.06E+03,2.56E-03
9.06E+03,2.56E-03
9.06E+03,2.55E-03
9.06E+03,2.55E-03
9.06E+03,2.55E-03
9.06E+03,2.55E-03
9.06E+03,2.55E-03
9.07E+03,2.55E-03
9.07E+03,2.55E-03
9.07E+03,2.55E-03
9.07E+03,2.55E-03
9.07E+03,2.55E-03
9.07E+03,2.55E-03
9.07E+03,2.55E-03
9.07E+03,2.55E-03
9.07E+03,2.55E-03
9.07E+03,2.55E-03
9.08E+03,2.55E-03
9.08E+03,2.55E-03
9.08E+03,2.55E-03
9.08E+03,2.55E-03
9.08E+03,2.55E-03
9.08E+03,2.55E-03
9.08E+03,2.55E-03
9.08E+03,2.55E-03
9.08E+03,2.55E-03
9.08E+03,2.55E-03
9.09E+03,2.55E-03
9.09E+03,2.55E-03
9.09E+03,2.55E-03
9.09E+03,2.55E-03
9.09E+03,2.55E-03
9.09E+03,2.54E-03
9.09E+03,2.54E-03
9.09E+03,2.54E-03
9.09E+03,2.54E-03
9.09E+03,2.54E-03
9.10E+03,2.54E-03
9.10E+03,2.54E-03
9.10E+03,2.54E-03
9.10E+03,2.54E-03
9.10E+03,2.54E-03
9.10E+03,2.54E-03
9.10E+03,2.54E-03
9.10E+03,2.54E-03
9.10E+03,2.54E-03
9.10E+03,2.54E-03
9.11E+03,2.54E-03
9.11E+03,2.54E-03
9.11E+03,2.54E-03
9.11E+03,2.54E-03
9.11E+03,2.54E-03
9.11E+03,2.54E-03
9.11E+03,2.54E-03
9.11E+03,2.54E-03
9.11E+03,2.54E-03
9.11E+03,2.54E-03
9.12E+03,2.54E-03
9.12E+03,2.54E-03
9.12E+03,2.54E-03
9.12E+03,2.54E-03
9.12E+03,2.54E-03
9.12E+03,2.53E-03
9.12E+03,2.53E-03
9.12E+03,2.53E-03
9.12E+03,2.53E-03
9.12E+03,2.53E-03
9.13E+03,2.53E-03
9.13E+03,2.53E-03
9.13E+03,2.53E-03
9.13E+03,2.53E-03
9.13E+03,2.53E-03
9.13E+03,2.53E-03
9.13E+03,2.53E-03
9.13E+03,2.53E-03
9.13E+03,2.53E-03
9.13E+03,2.53E-03
9.14E+03,2.53E-03
9.14E+03,2.53E-03
9.14E+03,2.53E-03
9.14E+03,2.53E-03
9.14E+03,2.53E-03
9.14E+03,2.53E-03
9.14E+03,2.53E-03
9.14E+03,2.53E-03
9.14E+03,2.53E-03
9.14E+03,2.53E-03
9.15E+03,2.53E-03
9.15E+03,2.53E-03
9.15E+03,2.53E-03
9.15E+03,2.53E-03
9.15E+03,2.53E-03
9.15E+03,2.53E-03
9.15E+03,2.52E-03
9.15E+03,2.52E-03
9.15E+03,2.52E-03
9.15E+03,2.52E-03
9.16E+03,2.52E-03
9.16E+03,2.52E-03
9.16E+03,2.52E-03
9.16E+03,2.52E-03
9.16E+03,2.52E-03
9.16E+03,2.52E-03
9.16E+03,2.52E-03
9.16E+03,2.52E-03
9.16E+03,2.52E-03
9.16E+03,2.52E-03
9.17E+03,2.52E-03
9.17E+03,2.52E-03
9.17E+03,2.52E-03
9.17E+03,2.52E-03
9.17E+03,2.52E-03
9.17E+03,2.52E-03
9.17E+03,2.52E-03
9.17E+03,2.52E-03
9.17E+03,2.52E-03
9.17E+03,2.52E-03
9.18E+03,2.52E-03
9.18E+03,2.52E-03
9.18E+03,2.52E-03
9.18E+03,2.52E-03
9.18E+03,2.52E-03
9.18E+03,2.52E-03
9.18E+03,2.52E-03
9.18E+03,2.51E-03
9.18E+03,2.51E-03
9.18E+03,2.51E-03
9.19E+03,2.51E-03
9.19E+03,2.51E-03
9.19E+03,2.51E-03
9.19E+03,2.51E-03
9.19E+03,2.51E-03
9.19E+03,2.51E-03
9.19E+03,2.51E-03
9.19E+03,2.51E-03
9.19E+03,2.51E-03
9.19E+03,2.51E-03
9.20E+03,2.51E-03
9.20E+03,2.51E-03
9.20E+03,2.51E-03
9.20E+03,2.51E-03
9.20E+03,2.51E-03
9.20E+03,2.51E-03
9.20E+03,2.51E-03
9.20E+03,2.51E-03
9.20E+03,2.51E-03
9.20E+03,2.51E-03
9.21E+03,2.51E-03
9.21E+03,2.51E-03
9.21E+03,2.51E-03
9.21E+03,2.51E-03
9.21E+03,2.51E-03
9.21E+03,2.51E-03
9.21E+03,2.51E-03
9.21E+03,2.50E-03
9.21E+03,2.50E-03
9.21E+03,2.50E-03
9.22E+03,2.50E-03
9.22E+03,2.50E-03
9.22E+03,2.50E-03
9.22E+03,2.50E-03
9.22E+03,2.50E-03
9.22E+03,2.50E-03
9.22E+03,2.50E-03
9.22E+03,2.50E-03
9.22E+03,2.50E-03
9.22E+03,2.50E-03
9.23E+03,2.50E-03
9.23E+03,2.50E-03
9.23E+03,2.50E-03
9.23E+03,2.50E-03
9.23E+03,2.50E-03
9.23E+03,2.50E-03
9.23E+03,2.50E-03
9.23E+03,2.50E-03
9.23E+03,2.50E-03
9.23E+03,2.50E-03
9.24E+03,2.50E-03
9.24E+03,2.50E-03
9.24E+03,2.50E-03
9.24E+03,2.50E-03
9.24E+03,2.50E-03
9.24E+03,2.50E-03
9.24E+03,2.50E-03
9.24E+03,2.50E-03
9.24E+03,2.50E-03
9.24E+03,2.49E-03
9.25E+03,2.49E-03
9.25E+03,2.49E-03
9.25E+03,2.49E-03
9.25E+03,2.49E-03
9.25E+03,2.49E-03
9.25E+03,2.49E-03
9.25E+03,2.49E-03
9.25E+03,2.49E-03
9.25E+03,2.49E-03
9.25E+03,2.49E-03
9.26E+03,2.49E-03
9.26E+03,2.49E-03
9.26E+03,2.49E-03
9.26E+03,2.49E-03
9.26E+03,2.49E-03
9.26E+03,2.49E-03
9.26E+03,2.49E-03
9.26E+03,2.49E-03
9.26E+03,2.49E-03
9.26E+03,2.49E-03
9.27E+03,2.49E-03
9.27E+03,2.49E-03
9.27E+03,2.49E-03
9.27E+03,2.49E-03
9.27E+03,2.49E-03
9.27E+03,2.49E-03
9.27E+03,2.49E-03
9.27E+03,2.49E-03
9.27E+03,2.49E-03
9.27E+03,2.49E-03
9.28E+03,2.48E-03
9.28E+03,2.48E-03
9.28E+03,2.48E-03
9.28E+03,2.48E-03
9.28E+03,2.48E-03
9.28E+03,2.48E-03
9.28E+03,2.48E-03
9.28E+03,2.48E-03
9.28E+03,2.48E-03
9.28E+03,2.48E-03
9.29E+03,2.48E-03
9.29E+03,2.48E-03
9.29E+03,2.48E-03
9.29E+03,2.48E-03
9.29E+03,2.48E-03
9.29E+03,2.48E-03
9.29E+03,2.48E-03
9.29E+03,2.48E-03
9.29E+03,2.48E-03
9.29E+03,2.48E-03
9.30E+03,2.48E-03
9.30E+03,2.48E-03
9.30E+03,2.48E-03
9.30E+03,2.48E-03
9.30E+03,2.48E-03
9.30E+03,2.48E-03
9.30E+03,2.48E-03
9.30E+03,2.48E-03
9.30E+03,2.48E-03
9.30E+03,2.48E-03
9.31E+03,2.48E-03
9.31E+03,2.47E-03
9.31E+03,2.47E-03
9.31E+03,2.47E-03
9.31E+03,2.47E-03
9.31E+03,2.47E-03
9.31E+03,2.47E-03
9.31E+03,2.47E-03
9.31E+03,2.47E-03
9.31E+03,2.47E-03
9.32E+03,2.47E-03
9.32E+03,2.47E-03
9.32E+03,2.47E-03
9.32E+03,2.47E-03
9.32E+03,2.47E-03
9.32E+03,2.47E-03
9.32E+03,2.47E-03
9.32E+03,2.47E-03
9.32E+03,2.47E-03
9.32E+03,2.47E-03
9.33E+03,2.47E-03
9.33E+03,2.47E-03
9.33E+03,2.47E-03
9.33E+03,2.47E-03
9.33E+03,2.47E-03
9.33E+03,2.47E-03
9.33E+03,2.47E-03
9.33E+03,2.47E-03
9.33E+03,2.47E-03
9.33E+03,2.47E-03
9.34E+03,2.47E-03
9.34E+03,2.47E-03
9.34E+03,2.47E-03
9.34E+03,2.46E-03
9.34E+03,2.46E-03
9.34E+03,2.46E-03
9.34E+03,2.46E-03
9.34E+03,2.46E-03
9.34E+03,2.46E-03
9.34E+03,2.46E-03
9.35E+03,2.46E-03
9.35E+03,2.46E-03
9.35E+03,2.46E-03
9.35E+03,2.46E-03
9.35E+03,2.46E-03
9.35E+03,2.46E-03
9.35E+03,2.46E-03
9.35E+03,2.46E-03
9.35E+03,2.46E-03
9.35E+03,2.46E-03
9.36E+03,2.46E-03
9.36E+03,2.46E-03
9.36E+03,2.46E-03
9.36E+03,2.46E-03
9.36E+03,2.46E-03
9.36E+03,2.46E-03
9.36E+03,2.46E-03
9.36E+03,2.46E-03
9.36E+03,2.46E-03
9.36E+03,2.46E-03
9.37E+03,2.46E-03
9.37E+03,2.46E-03
9.37E+03,2.46E-03
9.37E+03,2.46E-03
9.37E+03,2.46E-03
9.37E+03,2.45E-03
9.37E+03,2.45E-03
9.37E+03,2.45E-03
9.37E+03,2.45E-03
9.37E+03,2.45E-03
9.38E+03,2.45E-03
9.38E+03,2.45E-03
9.38E+03,2.45E-03
9.38E+03,2.45E-03
9.38E+03,2.45E-03
9.38E+03,2.45E-03
9.38E+03,2.45E-03
9.38E+03,2.45E-03
9.38E+03,2.45E-03
9.38E+03,2.45E-03
9.39E+03,2.45E-03
9.39E+03,2.45E-03
9.39E+03,2.45E-03
9.39E+03,2.45E-03
9.39E+03,2.45E-03
9.39E+03,2.45E-03
9.39E+03,2.45E-03
9.39E+03,2.45E-03
9.39E+03,2.45E-03
9.39E+03,2.45E-03
9.40E+03,2.45E-03
9.40E+03,2.45E-03
9.40E+03,2.45E-03
9.40E+03,2.45E-03
9.40E+03,2.45E-03
9.40E+03,2.45E-03
9.40E+03,2.45E-03
9.40E+03,2.44E-03
9.40E+03,2.44E-03
9.40E+03,2.44E-03
9.41E+03,2.44E-03
9.41E+03,2.44E-03
9.41E+03,2.44E-03
9.41E+03,2.44E-03
9.41E+03,2.44E-03
9.41E+03,2.44E-03
9.41E+03,2.44E-03
9.41E+03,2.44E-03
9.41E+03,2.44E-03
9.41E+03,2.44E-03
9.42E+03,2.44E-03
9.42E+03,2.44E-03
9.42E+03,2.44E-03
9.42E+03,2.44E-03
9.42E+03,2.44E-03
9.42E+03,2.44E-03
9.42E+03,2.44E-03
9.42E+03,2.44E-03
9.42E+03,2.44E-03
9.42E+03,2.44E-03
9.43E+03,2.44E-03
9.43E+03,2.44E-03
9.43E+03,2.44E-03
9.43E+03,2.44E-03
9.43E+03,2.44E-03
9.43E+03,2.44E-03
9.43E+03,2.44E-03
9.43E+03,2.44E-03
9.43E+03,2.44E-03
9.43E+03,2.43E-03
9.44E+03,2.43E-03
9.44E+03,2.43E-03
9.44E+03,2.43E-03
9.44E+03,2.43E-03
9.44E+03,2.43E-03
9.44E+03,2.43E-03
9.44E+03,2.43E-03
9.44E+03,2.43E-03
9.44E+03,2.43E-03
9.44E+03,2.43E-03
9.45E+03,2.43E-03
9.45E+03,2.43E-03
9.45E+03,2.43E-03
9.45E+03,2.43E-03
9.45E+03,2.43E-03
9.45E+03,2.43E-03
9.45E+03,2.43E-03
9.45E+03,2.43E-03
9.45E+03,2.43E-03
9.45E+03,2.43E-03
9.46E+03,2.43E-03
9.46E+03,2.43E-03
9.46E+03,2.43E-03
9.46E+03,2.43E-03
9.46E+03,2.43E-03
9.46E+03,2.43E-03
9.46E+03,2.43E-03
9.46E+03,2.43E-03
9.46E+03,2.43E-03
9.46E+03,2.43E-03
9.47E+03,2.43E-03
9.47E+03,2.43E-03
9.47E+03,2.42E-03
9.47E+03,2.42E-03
9.47E+03,2.42E-03
9.47E+03,2.42E-03
9.47E+03,2.42E-03
9.47E+03,2.42E-03
9.47E+03,2.42E-03
9.47E+03,2.42E-03
9.48E+03,2.42E-03
9.48E+03,2.42E-03
9.48E+03,2.42E-03
9.48E+03,2.42E-03
9.48E+03,2.42E-03
9.48E+03,2.42E-03
9.48E+03,2.42E-03
9.48E+03,2.42E-03
9.48E+03,2.42E-03
9.48E+03,2.42E-03
9.49E+03,2.42E-03
9.49E+03,2.42E-03
9.49E+03,2.42E-03
9.49E+03,2.42E-03
9.49E+03,2.42E-03
9.49E+03,2.42E-03
9.49E+03,2.42E-03
9.49E+03,2.42E-03
9.49E+03,2.42E-03
9.49E+03,2.42E-03
9.50E+03,2.42E-03
9.50E+03,2.42E-03
9.50E+03,2.42E-03
9.50E+03,2.42E-03
